timestamp,city,lat,lon,pm25,pm10,no2,o3,co,aqi_est
2025-08-07T02:00:00,CityC,-1.28,36.8,11.65,14.32,24.9,35.51,0.23,10.7
2025-08-07T03:00:00,CityC,-1.28,36.8,8.68,20.14,18.09,31.68,0.358,9.5
2025-08-07T04:00:00,CityC,-1.28,36.8,6.91,16.07,16.81,39.5,0.276,7.8
2025-08-07T05:00:00,CityC,-1.28,36.8,8.42,13.96,23.79,25.99,0.242,8.9
2025-08-07T06:00:00,CityC,-1.28,36.8,22.65,28.85,21.86,42.65,0.323,18.3
2025-08-07T07:00:00,CityC,-1.28,36.8,17.03,25.38,28.44,37.64,0.341,15.6
2025-08-07T08:00:00,CityC,-1.28,36.8,11.97,21.24,31.17,31.18,0.29,12.6
2025-08-07T09:00:00,CityC,-1.28,36.8,8.07,13.33,28.48,31.33,0.211,9.1
2025-08-07T10:00:00,CityC,-1.28,36.8,10.0,14.46,18.51,26.9,0.301,9.3
2025-08-07T11:00:00,CityC,-1.28,36.8,7.83,15.59,24.28,30.79,0.379,8.9
2025-08-07T12:00:00,CityC,-1.28,36.8,10.76,11.86,24.74,38.07,0.35,9.8
2025-08-07T13:00:00,CityC,-1.28,36.8,6.35,7.64,18.6,40.31,0.241,6.3
2025-08-07T14:00:00,CityC,-1.28,36.8,13.07,17.79,23.78,19.7,0.288,11.9
2025-08-07T15:00:00,CityC,-1.28,36.8,3.44,5.91,22.95,18.75,0.314,5.0
2025-08-07T16:00:00,CityC,-1.28,36.8,7.41,9.55,17.05,24.74,0.299,7.0
2025-08-07T17:00:00,CityC,-1.28,36.8,6.82,11.13,18.81,22.16,0.372,7.1
2025-08-07T18:00:00,CityC,-1.28,36.8,9.11,13.72,15.67,19.9,0.254,8.4
2025-08-07T19:00:00,CityC,-1.28,36.8,2.65,2.04,19.95,32.61,0.31,3.7
2025-08-07T20:00:00,CityC,-1.28,36.8,10.77,18.65,18.85,21.97,0.23,10.4
2025-08-07T21:00:00,CityC,-1.28,36.8,8.91,14.08,16.58,30.09,0.261,8.5
2025-08-07T22:00:00,CityC,-1.28,36.8,23.2,29.41,19.91,35.69,0.186,18.5
2025-08-07T23:00:00,CityC,-1.28,36.8,8.74,12.44,19.28,29.06,0.289,8.4
2025-08-08T00:00:00,CityC,-1.28,36.8,18.47,24.77,21.94,32.31,0.236,15.6
2025-08-08T01:00:00,CityC,-1.28,36.8,13.77,19.48,15.5,36.5,0.198,11.7
2025-08-08T02:00:00,CityC,-1.28,36.8,26.56,31.45,16.58,37.09,0.331,20.2
2025-08-08T03:00:00,CityC,-1.28,36.8,25.23,35.58,14.68,34.31,0.255,20.0
2025-08-08T04:00:00,CityC,-1.28,36.8,19.5,28.75,14.73,36.61,0.268,16.0
2025-08-08T05:00:00,CityC,-1.28,36.8,20.51,26.74,24.7,35.62,0.294,17.2
2025-08-08T06:00:00,CityC,-1.28,36.8,18.43,22.62,21.2,44.35,0.407,15.1
2025-08-08T07:00:00,CityC,-1.28,36.8,13.85,25.29,27.99,42.07,0.275,13.9
2025-08-08T08:00:00,CityC,-1.28,36.8,10.64,19.31,29.8,43.35,0.338,11.5
2025-08-08T09:00:00,CityC,-1.28,36.8,17.05,23.71,34.35,40.29,0.28,15.9
2025-08-08T10:00:00,CityC,-1.28,36.8,16.08,25.58,20.18,31.53,0.269,14.3
2025-08-08T11:00:00,CityC,-1.28,36.8,17.0,21.28,21.45,30.63,0.359,14.2
2025-08-08T12:00:00,CityC,-1.28,36.8,12.21,21.5,25.57,29.56,0.367,12.2
2025-08-08T13:00:00,CityC,-1.28,36.8,8.48,14.28,16.88,30.9,0.315,8.3
2025-08-08T14:00:00,CityC,-1.28,36.8,11.53,12.45,12.04,20.34,0.325,9.0
2025-08-08T15:00:00,CityC,-1.28,36.8,11.29,19.68,18.38,25.39,0.265,10.8
2025-08-08T16:00:00,CityC,-1.28,36.8,13.97,16.84,24.71,21.82,0.379,12.3
2025-08-08T17:00:00,CityC,-1.28,36.8,7.55,13.03,16.98,33.11,0.35,7.6
2025-08-08T18:00:00,CityC,-1.28,36.8,9.02,14.74,17.36,25.37,0.297,8.7
2025-08-08T19:00:00,CityC,-1.28,36.8,6.92,14.59,21.14,22.36,0.372,8.0
2025-08-08T20:00:00,CityC,-1.28,36.8,3.04,3.07,16.82,23.83,0.335,3.7
2025-08-08T21:00:00,CityC,-1.28,36.8,4.21,20.27,20.73,25.1,0.236,7.6
2025-08-08T22:00:00,CityC,-1.28,36.8,1.75,1.4,25.49,32.06,0.3,3.7
2025-08-08T23:00:00,CityC,-1.28,36.8,4.09,8.26,25.69,25.41,0.255,6.0
2025-08-09T00:00:00,CityC,-1.28,36.8,9.56,13.68,22.95,18.96,0.308,9.4
2025-08-09T01:00:00,CityC,-1.28,36.8,9.27,12.67,23.02,25.56,0.309,9.0
2025-08-09T02:00:00,CityC,-1.28,36.8,16.37,23.11,22.83,36.86,0.336,14.3
2025-08-09T03:00:00,CityC,-1.28,36.8,10.59,19.69,15.26,37.51,0.266,10.1
2025-08-09T04:00:00,CityC,-1.28,36.8,7.2,10.49,19.53,43.86,0.391,7.3
2025-08-09T05:00:00,CityC,-1.28,36.8,15.64,16.48,14.78,41.59,0.335,12.0
2025-08-09T06:00:00,CityC,-1.28,36.8,13.43,14.9,23.97,31.86,0.278,11.6
2025-08-09T07:00:00,CityC,-1.28,36.8,18.66,17.66,33.81,49.63,0.306,15.7
2025-08-09T08:00:00,CityC,-1.28,36.8,15.62,20.75,30.9,33.28,0.244,14.4
2025-08-09T09:00:00,CityC,-1.28,36.8,13.23,18.69,26.01,28.92,0.278,12.3
2025-08-09T10:00:00,CityC,-1.28,36.8,7.3,14.31,6.23,28.16,0.371,6.7
2025-08-09T11:00:00,CityC,-1.28,36.8,11.65,17.2,19.48,28.93,0.355,10.6
2025-08-09T12:00:00,CityC,-1.28,36.8,8.6,11.12,22.63,20.35,0.286,8.4
2025-08-09T13:00:00,CityC,-1.28,36.8,7.57,11.66,18.05,29.8,0.355,7.5
2025-08-09T14:00:00,CityC,-1.28,36.8,11.26,15.25,22.53,29.74,0.318,10.4
2025-08-09T15:00:00,CityC,-1.28,36.8,13.17,11.13,20.11,25.88,0.226,10.5
2025-08-09T16:00:00,CityC,-1.28,36.8,8.24,15.98,19.1,26.35,0.351,8.7
2025-08-09T17:00:00,CityC,-1.28,36.8,13.35,21.83,25.46,19.77,0.28,12.9
2025-08-09T18:00:00,CityC,-1.28,36.8,0.0,0.0,24.87,18.98,0.32,0.0
2025-08-09T19:00:00,CityC,-1.28,36.8,7.84,16.56,11.92,24.04,0.317,7.9
2025-08-09T20:00:00,CityC,-1.28,36.8,2.84,10.72,14.4,28.39,0.192,4.6
2025-08-09T21:00:00,CityC,-1.28,36.8,3.4,7.98,20.87,15.0,0.352,5.1
2025-08-09T22:00:00,CityC,-1.28,36.8,12.73,23.44,22.81,22.32,0.246,12.6
2025-08-09T23:00:00,CityC,-1.28,36.8,8.07,19.61,20.19,28.38,0.369,9.3
2025-08-10T00:00:00,CityC,-1.28,36.8,5.64,12.26,22.07,34.79,0.343,7.1
2025-08-10T01:00:00,CityC,-1.28,36.8,12.46,13.31,17.74,36.28,0.393,10.2
2025-08-10T02:00:00,CityC,-1.28,36.8,7.85,8.98,13.7,30.16,0.347,6.8
2025-08-10T03:00:00,CityC,-1.28,36.8,21.58,20.34,15.18,28.7,0.257,15.7
2025-08-10T04:00:00,CityC,-1.28,36.8,14.68,18.49,22.06,27.29,0.274,12.6
2025-08-10T05:00:00,CityC,-1.28,36.8,23.12,32.34,26.66,39.69,0.267,19.6
2025-08-10T06:00:00,CityC,-1.28,36.8,17.34,29.92,17.88,47.16,0.178,15.4
2025-08-10T07:00:00,CityC,-1.28,36.8,19.15,26.09,31.49,39.92,0.326,17.1
2025-08-10T08:00:00,CityC,-1.28,36.8,18.64,22.65,28.92,30.12,0.337,16.0
2025-08-10T09:00:00,CityC,-1.28,36.8,21.51,31.74,26.72,27.04,0.319,18.7
2025-08-10T10:00:00,CityC,-1.28,36.8,8.18,14.9,11.18,39.44,0.308,7.7
2025-08-10T11:00:00,CityC,-1.28,36.8,3.15,9.06,20.38,34.69,0.34,5.1
2025-08-10T12:00:00,CityC,-1.28,36.8,0.0,2.97,19.64,28.52,0.282,2.1
2025-08-10T13:00:00,CityC,-1.28,36.8,15.44,15.25,18.83,26.87,0.295,12.1
2025-08-10T14:00:00,CityC,-1.28,36.8,4.08,15.5,23.91,37.06,0.332,7.0
2025-08-10T15:00:00,CityC,-1.28,36.8,11.74,16.73,26.25,27.17,0.29,11.3
2025-08-10T16:00:00,CityC,-1.28,36.8,16.37,17.46,17.07,37.12,0.334,12.8
2025-08-10T17:00:00,CityC,-1.28,36.8,0.0,1.52,15.91,19.4,0.428,0.0
2025-08-10T18:00:00,CityC,-1.28,36.8,14.74,25.73,17.57,20.54,0.311,13.4
2025-08-10T19:00:00,CityC,-1.28,36.8,10.98,14.95,27.51,24.73,0.375,10.7
2025-08-10T20:00:00,CityC,-1.28,36.8,3.23,6.98,20.98,20.78,0.352,4.9
2025-08-10T21:00:00,CityC,-1.28,36.8,13.27,17.55,22.63,34.55,0.352,11.8
2025-08-10T22:00:00,CityC,-1.28,36.8,12.22,21.11,26.72,33.59,0.296,12.3
2025-08-10T23:00:00,CityC,-1.28,36.8,14.68,18.79,19.78,30.33,0.228,12.4
2025-08-11T00:00:00,CityC,-1.28,36.8,13.31,16.23,15.26,33.97,0.287,10.9
2025-08-11T01:00:00,CityC,-1.28,36.8,13.86,18.15,17.53,32.66,0.232,11.7
2025-08-11T02:00:00,CityC,-1.28,36.8,13.48,24.42,15.2,41.13,0.404,12.3
2025-08-11T03:00:00,CityC,-1.28,36.8,11.07,17.05,14.8,28.41,0.308,9.9
2025-08-11T04:00:00,CityC,-1.28,36.8,17.84,21.14,15.48,33.01,0.345,14.0
2025-08-11T05:00:00,CityC,-1.28,36.8,20.78,27.71,18.46,32.35,0.366,16.9
2025-08-11T06:00:00,CityC,-1.28,36.8,24.67,28.09,19.36,30.66,0.327,19.0
2025-08-11T07:00:00,CityC,-1.28,36.8,26.67,34.5,38.85,35.78,0.235,23.0
2025-08-11T08:00:00,CityC,-1.28,36.8,23.31,28.83,26.43,46.29,0.27,19.1
2025-08-11T09:00:00,CityC,-1.28,36.8,9.4,16.2,24.79,40.77,0.242,9.9
2025-08-11T10:00:00,CityC,-1.28,36.8,15.22,21.17,21.06,27.56,0.29,13.2
2025-08-11T11:00:00,CityC,-1.28,36.8,19.62,24.02,15.4,29.85,0.237,15.4
2025-08-11T12:00:00,CityC,-1.28,36.8,0.55,5.02,20.4,33.49,0.323,3.2
2025-08-11T13:00:00,CityC,-1.28,36.8,13.24,18.12,28.51,23.72,0.284,12.5
2025-08-11T14:00:00,CityC,-1.28,36.8,17.26,21.09,19.56,28.02,0.358,14.1
2025-08-11T15:00:00,CityC,-1.28,36.8,8.64,10.99,18.36,27.04,0.285,8.0
2025-08-11T16:00:00,CityC,-1.28,36.8,4.8,7.0,24.77,22.46,0.294,6.0
2025-08-11T17:00:00,CityC,-1.28,36.8,10.03,10.95,20.17,29.8,0.297,8.9
2025-08-11T18:00:00,CityC,-1.28,36.8,7.56,13.15,24.25,23.01,0.423,8.4
2025-08-11T19:00:00,CityC,-1.28,36.8,7.79,11.48,26.05,21.22,0.27,8.4
2025-08-11T20:00:00,CityC,-1.28,36.8,1.19,7.63,18.17,19.19,0.272,3.7
2025-08-11T21:00:00,CityC,-1.28,36.8,6.11,13.61,21.93,23.62,0.328,7.5
2025-08-11T22:00:00,CityC,-1.28,36.8,8.43,14.05,17.33,22.71,0.308,8.3
2025-08-11T23:00:00,CityC,-1.28,36.8,10.94,18.97,22.0,25.47,0.236,10.8
2025-08-12T00:00:00,CityC,-1.28,36.8,15.88,21.87,23.88,32.29,0.39,14.0
2025-08-12T01:00:00,CityC,-1.28,36.8,11.67,16.8,23.16,36.39,0.316,11.0
2025-08-12T02:00:00,CityC,-1.28,36.8,6.01,5.7,18.46,34.11,0.207,5.8
2025-08-12T03:00:00,CityC,-1.28,36.8,14.85,21.8,19.76,37.13,0.329,13.0
2025-08-12T04:00:00,CityC,-1.28,36.8,7.79,14.74,17.07,35.74,0.267,8.1
2025-08-12T05:00:00,CityC,-1.28,36.8,21.66,23.14,25.53,49.69,0.222,17.2
2025-08-12T06:00:00,CityC,-1.28,36.8,13.53,20.37,16.03,36.64,0.309,11.8
2025-08-12T07:00:00,CityC,-1.28,36.8,12.73,17.97,33.79,37.34,0.248,12.7
2025-08-12T08:00:00,CityC,-1.28,36.8,21.62,30.78,31.47,32.02,0.256,19.1
2025-08-12T09:00:00,CityC,-1.28,36.8,3.16,6.38,34.26,32.24,0.252,6.1
2025-08-12T10:00:00,CityC,-1.28,36.8,19.08,27.53,17.86,36.55,0.257,15.9
2025-08-12T11:00:00,CityC,-1.28,36.8,11.04,10.58,21.44,31.56,0.266,9.4
2025-08-12T12:00:00,CityC,-1.28,36.8,11.0,15.36,16.69,31.99,0.285,9.7
2025-08-12T13:00:00,CityC,-1.28,36.8,9.5,10.12,19.5,27.03,0.259,8.4
2025-08-12T14:00:00,CityC,-1.28,36.8,11.62,10.3,18.07,27.55,0.405,9.3
2025-08-12T15:00:00,CityC,-1.28,36.8,1.1,6.36,22.19,24.66,0.238,3.8
2025-08-12T16:00:00,CityC,-1.28,36.8,4.71,2.39,20.02,15.99,0.323,4.8
2025-08-12T17:00:00,CityC,-1.28,36.8,3.37,6.12,20.67,23.57,0.344,4.8
2025-08-12T18:00:00,CityC,-1.28,36.8,5.16,9.84,14.45,29.24,0.253,5.7
2025-08-12T19:00:00,CityC,-1.28,36.8,10.26,17.45,21.6,21.09,0.282,10.2
2025-08-12T20:00:00,CityC,-1.28,36.8,6.81,6.1,19.9,30.5,0.289,6.4
2025-08-12T21:00:00,CityC,-1.28,36.8,7.76,9.69,20.74,20.45,0.342,7.6
2025-08-12T22:00:00,CityC,-1.28,36.8,14.67,23.75,14.23,29.61,0.332,12.7
2025-08-12T23:00:00,CityC,-1.28,36.8,8.09,16.67,21.66,34.8,0.237,9.0
2025-08-13T00:00:00,CityC,-1.28,36.8,7.89,13.17,24.69,32.27,0.253,8.6
2025-08-13T01:00:00,CityC,-1.28,36.8,21.64,25.75,16.33,28.2,0.233,16.7
2025-08-13T02:00:00,CityC,-1.28,36.8,2.73,7.38,13.78,35.57,0.349,4.0
2025-08-13T03:00:00,CityC,-1.28,36.8,16.88,22.01,13.84,39.89,0.397,13.5
2025-08-13T04:00:00,CityC,-1.28,36.8,22.83,23.84,19.69,35.51,0.28,17.4
2025-08-13T05:00:00,CityC,-1.28,36.8,16.43,27.92,20.43,35.51,0.315,14.9
2025-08-13T06:00:00,CityC,-1.28,36.8,9.9,12.75,23.94,38.94,0.405,9.5
2025-08-13T07:00:00,CityC,-1.28,36.8,17.63,18.89,23.66,42.74,0.248,14.3
2025-08-13T08:00:00,CityC,-1.28,36.8,10.14,13.59,33.99,35.09,0.258,10.7
2025-08-13T09:00:00,CityC,-1.28,36.8,21.06,29.19,36.67,42.41,0.353,19.1
2025-08-13T10:00:00,CityC,-1.28,36.8,10.21,17.18,24.86,43.28,0.309,10.5
2025-08-13T11:00:00,CityC,-1.28,36.8,10.3,12.64,23.92,28.74,0.305,9.6
2025-08-13T12:00:00,CityC,-1.28,36.8,7.06,11.58,21.76,31.35,0.337,7.6
2025-08-13T13:00:00,CityC,-1.28,36.8,3.3,7.95,18.12,23.02,0.263,4.8
2025-08-13T14:00:00,CityC,-1.28,36.8,4.49,10.54,21.6,30.38,0.316,6.2
2025-08-13T15:00:00,CityC,-1.28,36.8,8.72,13.96,22.7,13.81,0.297,9.0
2025-08-13T16:00:00,CityC,-1.28,36.8,8.72,19.09,15.55,17.34,0.186,9.1
2025-08-13T17:00:00,CityC,-1.28,36.8,0.0,4.23,17.1,18.55,0.301,2.3
2025-08-13T18:00:00,CityC,-1.28,36.8,9.37,14.41,20.11,24.02,0.208,9.1
2025-08-13T19:00:00,CityC,-1.28,36.8,7.28,12.05,19.97,19.35,0.29,7.6
2025-08-13T20:00:00,CityC,-1.28,36.8,9.15,18.97,13.23,25.93,0.361,9.1
2025-08-13T21:00:00,CityC,-1.28,36.8,1.57,6.04,21.1,34.39,0.409,3.9
2025-08-13T22:00:00,CityC,-1.28,36.8,2.61,6.7,20.8,28.78,0.31,4.5
2025-08-13T23:00:00,CityC,-1.28,36.8,5.43,7.45,13.83,17.83,0.222,5.3
2025-08-14T00:00:00,CityC,-1.28,36.8,17.27,24.4,22.21,28.89,0.298,14.9
2025-08-14T01:00:00,CityC,-1.28,36.8,11.41,11.65,22.59,36.33,0.242,9.9
2025-08-14T02:00:00,CityC,-1.28,36.8,8.21,14.26,21.37,37.66,0.371,8.6
2025-08-14T03:00:00,CityC,-1.28,36.8,9.71,14.46,16.0,31.01,0.279,8.9
2025-08-14T04:00:00,CityC,-1.28,36.8,22.99,31.31,19.7,26.15,0.32,18.7
2025-08-14T05:00:00,CityC,-1.28,36.8,18.14,20.34,23.32,32.96,0.341,14.8
2025-08-14T06:00:00,CityC,-1.28,36.8,17.67,18.29,18.55,38.72,0.315,13.7
2025-08-14T07:00:00,CityC,-1.28,36.8,21.46,29.93,29.05,40.52,0.38,18.6
2025-08-14T08:00:00,CityC,-1.28,36.8,10.7,13.88,23.38,33.77,0.31,10.0
2025-08-14T09:00:00,CityC,-1.28,36.8,4.42,10.73,28.11,35.34,0.242,6.8
2025-08-14T10:00:00,CityC,-1.28,36.8,13.45,23.49,18.4,22.94,0.361,12.5
2025-08-14T11:00:00,CityC,-1.28,36.8,15.47,20.75,22.27,32.48,0.382,13.4
2025-08-14T12:00:00,CityC,-1.28,36.8,15.22,18.85,25.97,39.1,0.346,13.4
2025-08-14T13:00:00,CityC,-1.28,36.8,12.2,14.64,22.74,29.87,0.299,10.8
2025-08-14T14:00:00,CityC,-1.28,36.8,12.46,17.72,22.2,31.18,0.233,11.4
2025-08-14T15:00:00,CityC,-1.28,36.8,2.8,5.07,27.76,27.51,0.336,5.0
2025-08-14T16:00:00,CityC,-1.28,36.8,12.78,14.64,11.85,22.76,0.345,10.0
2025-08-14T17:00:00,CityC,-1.28,36.8,5.65,6.54,16.38,16.38,0.269,5.5
2025-08-14T18:00:00,CityC,-1.28,36.8,0.67,6.11,17.81,25.17,0.251,3.1
2025-08-14T19:00:00,CityC,-1.28,36.8,7.91,12.8,21.58,24.96,0.332,8.2
2025-08-14T20:00:00,CityC,-1.28,36.8,11.29,17.91,21.19,19.74,0.343,10.7
2025-08-14T21:00:00,CityC,-1.28,36.8,4.44,8.57,16.55,19.93,0.284,5.3
2025-08-14T22:00:00,CityC,-1.28,36.8,7.8,10.36,20.09,26.78,0.273,7.6
2025-08-14T23:00:00,CityC,-1.28,36.8,21.62,27.61,20.47,24.55,0.307,17.5
2025-08-15T00:00:00,CityC,-1.28,36.8,12.67,17.66,25.67,21.49,0.281,11.8
2025-08-15T01:00:00,CityC,-1.28,36.8,16.33,18.64,13.81,29.48,0.352,12.7
2025-08-15T02:00:00,CityC,-1.28,36.8,9.6,13.53,21.69,31.1,0.278,9.2
2025-08-15T03:00:00,CityC,-1.28,36.8,11.74,15.03,15.35,34.37,0.353,9.9
2025-08-15T04:00:00,CityC,-1.28,36.8,23.71,32.46,20.55,45.22,0.415,19.3
2025-08-15T05:00:00,CityC,-1.28,36.8,17.2,19.23,25.25,31.71,0.256,14.3
2025-08-15T06:00:00,CityC,-1.28,36.8,6.05,13.23,10.74,42.96,0.39,6.3
2025-08-15T07:00:00,CityC,-1.28,36.8,24.93,26.13,22.55,34.51,0.344,19.1
2025-08-15T08:00:00,CityC,-1.28,36.8,21.81,28.81,32.11,48.73,0.276,18.9
2025-08-15T09:00:00,CityC,-1.28,36.8,11.11,12.54,31.73,34.76,0.341,10.8
2025-08-15T10:00:00,CityC,-1.28,36.8,11.71,18.6,18.46,33.19,0.297,10.8
2025-08-15T11:00:00,CityC,-1.28,36.8,4.26,8.84,22.25,27.13,0.396,5.8
2025-08-15T12:00:00,CityC,-1.28,36.8,11.49,14.61,17.37,36.85,0.259,9.9
2025-08-15T13:00:00,CityC,-1.28,36.8,11.66,19.31,22.22,25.12,0.342,11.3
2025-08-15T14:00:00,CityC,-1.28,36.8,9.74,9.58,24.89,22.93,0.291,9.0
2025-08-15T15:00:00,CityC,-1.28,36.8,9.47,12.88,23.03,18.82,0.271,9.2
2025-08-15T16:00:00,CityC,-1.28,36.8,13.26,18.34,15.77,23.47,0.32,11.3
2025-08-15T17:00:00,CityC,-1.28,36.8,0.0,8.67,27.16,22.87,0.29,3.5
2025-08-15T18:00:00,CityC,-1.28,36.8,6.58,14.26,21.81,23.2,0.369,7.8
2025-08-15T19:00:00,CityC,-1.28,36.8,12.29,14.41,23.55,28.03,0.314,10.9
2025-08-15T20:00:00,CityC,-1.28,36.8,10.13,14.21,15.18,32.51,0.233,8.9
2025-08-15T21:00:00,CityC,-1.28,36.8,16.33,21.14,24.99,24.46,0.347,14.2
2025-08-15T22:00:00,CityC,-1.28,36.8,11.21,14.2,20.54,25.29,0.332,10.0
2025-08-15T23:00:00,CityC,-1.28,36.8,10.88,16.73,15.9,21.54,0.304,9.8
2025-08-16T00:00:00,CityC,-1.28,36.8,12.37,14.22,22.29,33.08,0.308,10.8
2025-08-16T01:00:00,CityC,-1.28,36.8,12.84,14.03,14.86,34.04,0.259,10.2
2025-08-16T02:00:00,CityC,-1.28,36.8,10.17,16.01,28.15,32.01,0.403,10.6
2025-08-16T03:00:00,CityC,-1.28,36.8,14.62,21.31,23.84,40.82,0.317,13.2
2025-08-16T04:00:00,CityC,-1.28,36.8,14.64,22.13,21.7,34.75,0.37,13.2
2025-08-16T05:00:00,CityC,-1.28,36.8,18.58,21.33,16.54,47.52,0.275,14.5
2025-08-16T06:00:00,CityC,-1.28,36.8,20.23,26.36,22.88,47.56,0.35,16.8
2025-08-16T07:00:00,CityC,-1.28,36.8,20.47,24.88,27.34,49.82,0.298,17.1
2025-08-16T08:00:00,CityC,-1.28,36.8,15.26,21.13,30.77,44.89,0.327,14.2
2025-08-16T09:00:00,CityC,-1.28,36.8,8.45,11.47,30.04,40.79,0.224,9.1
2025-08-16T10:00:00,CityC,-1.28,36.8,16.43,23.63,23.53,33.6,0.352,14.5
2025-08-16T11:00:00,CityC,-1.28,36.8,8.68,16.52,19.75,32.28,0.302,9.1
2025-08-16T12:00:00,CityC,-1.28,36.8,14.71,16.4,23.54,34.35,0.285,12.4
2025-08-16T13:00:00,CityC,-1.28,36.8,10.18,12.6,15.36,28.92,0.31,8.7
2025-08-16T14:00:00,CityC,-1.28,36.8,7.28,8.53,21.83,24.19,0.263,7.2
2025-08-16T15:00:00,CityC,-1.28,36.8,14.31,16.38,22.25,16.85,0.228,12.1
2025-08-16T16:00:00,CityC,-1.28,36.8,9.55,13.54,15.32,27.82,0.319,8.6
2025-08-16T17:00:00,CityC,-1.28,36.8,0.0,3.87,15.74,13.73,0.259,0.2
2025-08-16T18:00:00,CityC,-1.28,36.8,6.25,11.49,13.46,14.93,0.262,6.4
2025-08-16T19:00:00,CityC,-1.28,36.8,3.15,10.43,18.35,25.99,0.355,5.1
2025-08-16T20:00:00,CityC,-1.28,36.8,9.91,5.69,18.78,22.24,0.297,7.8
2025-08-16T21:00:00,CityC,-1.28,36.8,0.0,0.22,14.55,19.71,0.287,0.3
2025-08-16T22:00:00,CityC,-1.28,36.8,5.25,7.7,19.21,23.54,0.31,5.8
2025-08-16T23:00:00,CityC,-1.28,36.8,8.07,8.37,15.88,26.29,0.278,7.0
2025-08-17T00:00:00,CityC,-1.28,36.8,4.4,11.43,21.25,27.0,0.292,6.2
2025-08-17T01:00:00,CityC,-1.28,36.8,7.4,14.96,28.28,28.85,0.361,9.0
2025-08-17T02:00:00,CityC,-1.28,36.8,9.66,13.06,25.73,33.4,0.334,9.6
2025-08-17T03:00:00,CityC,-1.28,36.8,13.65,13.24,29.35,34.57,0.308,12.0
2025-08-17T04:00:00,CityC,-1.28,36.8,12.13,19.47,22.83,29.14,0.309,11.6
2025-08-17T05:00:00,CityC,-1.28,36.8,20.68,29.28,22.59,41.4,0.273,17.5
2025-08-17T06:00:00,CityC,-1.28,36.8,10.32,14.38,14.99,34.3,0.262,9.1
2025-08-17T07:00:00,CityC,-1.28,36.8,11.59,18.19,25.95,46.91,0.349,11.4
2025-08-17T08:00:00,CityC,-1.28,36.8,21.74,24.67,30.8,31.71,0.311,18.1
2025-08-17T09:00:00,CityC,-1.28,36.8,6.16,14.35,27.42,37.17,0.324,8.2
2025-08-17T10:00:00,CityC,-1.28,36.8,11.19,13.8,19.52,38.01,0.293,9.8
2025-08-17T11:00:00,CityC,-1.28,36.8,15.77,23.15,19.23,31.51,0.307,13.7
2025-08-17T12:00:00,CityC,-1.28,36.8,17.17,21.14,24.55,31.28,0.263,14.6
2025-08-17T13:00:00,CityC,-1.28,36.8,9.96,11.6,14.62,30.96,0.34,8.4
2025-08-17T14:00:00,CityC,-1.28,36.8,8.8,13.94,17.69,26.85,0.399,8.5
2025-08-17T15:00:00,CityC,-1.28,36.8,12.98,17.75,19.35,22.46,0.229,11.4
2025-08-17T16:00:00,CityC,-1.28,36.8,4.72,11.74,16.27,21.67,0.244,5.9
2025-08-17T17:00:00,CityC,-1.28,36.8,10.56,11.74,22.37,27.42,0.284,9.5
2025-08-17T18:00:00,CityC,-1.28,36.8,3.03,9.45,26.41,28.71,0.296,5.7
2025-08-17T19:00:00,CityC,-1.28,36.8,2.22,6.52,13.24,19.49,0.323,3.5
2025-08-17T20:00:00,CityC,-1.28,36.8,5.29,8.49,19.78,21.73,0.338,6.0
2025-08-17T21:00:00,CityC,-1.28,36.8,1.29,7.87,19.82,26.51,0.231,3.9
2025-08-17T22:00:00,CityC,-1.28,36.8,13.38,20.01,26.69,21.84,0.271,12.7
2025-08-17T23:00:00,CityC,-1.28,36.8,1.25,3.78,25.74,29.4,0.264,3.8
2025-08-18T00:00:00,CityC,-1.28,36.8,12.13,16.94,12.36,21.36,0.355,10.1
2025-08-18T01:00:00,CityC,-1.28,36.8,16.44,16.99,19.49,28.49,0.354,13.0
2025-08-18T02:00:00,CityC,-1.28,36.8,16.2,17.89,20.48,33.79,0.298,13.1
2025-08-18T03:00:00,CityC,-1.28,36.8,12.45,17.52,16.6,29.72,0.238,10.8
2025-08-18T04:00:00,CityC,-1.28,36.8,10.55,16.81,21.8,44.23,0.289,10.3
2025-08-18T05:00:00,CityC,-1.28,36.8,19.8,24.94,21.2,41.77,0.329,16.2
2025-08-18T06:00:00,CityC,-1.28,36.8,17.0,20.16,21.1,44.82,0.309,14.0
2025-08-18T07:00:00,CityC,-1.28,36.8,14.32,21.78,24.46,35.93,0.251,13.2
2025-08-18T08:00:00,CityC,-1.28,36.8,15.19,23.92,32.56,27.59,0.269,14.8
2025-08-18T09:00:00,CityC,-1.28,36.8,7.5,15.68,27.67,36.04,0.306,9.1
2025-08-18T10:00:00,CityC,-1.28,36.8,14.99,11.31,21.44,31.26,0.342,11.5
2025-08-18T11:00:00,CityC,-1.28,36.8,13.77,20.67,17.09,26.43,0.345,12.0
2025-08-18T12:00:00,CityC,-1.28,36.8,14.28,19.95,20.88,32.1,0.235,12.6
2025-08-18T13:00:00,CityC,-1.28,36.8,15.55,20.08,19.5,25.84,0.177,13.1
2025-08-18T14:00:00,CityC,-1.28,36.8,11.84,13.84,20.43,21.9,0.283,10.3
2025-08-18T15:00:00,CityC,-1.28,36.8,5.93,8.4,19.1,21.94,0.248,6.3
2025-08-18T16:00:00,CityC,-1.28,36.8,13.0,15.59,22.25,26.41,0.346,11.3
